lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description
212032323,69,13,37.49074728,126.98442384,2502376556,"2억 3,500",5만원,"* 이수역세권 서문여고 인근 밝고 안방넓은 2룸 욕실1개  세탁실
조용한 주택가에 위치한 주택
* 금액 : 보증금2억3500만원
* 입주일 : 25년2월말~3월초 협의가능
* 주  차 :  가능
* 애완동물 안됨
* 건축년도: 2001년
* 승강기 : 없음
* 학군 : 방배초등, 서문여중고, 동덕여고, 방배중등 명문학군
* 교통 : 4,7호선 이수역 도보5분/ 버스정류장 도보4분
* 인근편의시설 : 재래시장. 한강공원, 서울성모병원, 강남신세계백화점, 
은행, 미용실, 맛집, 편의점등이 인근에 있어 생활편리

 정확한 매물관리와 정보로 고객님의 소중한 시간을 절약하여 편하게 
  더좋은 집을 구해드리기 최선을 다하여 중개합니다.

  언제든지 연락주시면 성실하게 상담해드리겠습니다.
  ---------------------------------------
  ◆ 태인공인중개사사무소 ◆
  서울시 서초구 방배동 2106 1층
  02-592-4989/ 010-3847-7583"
212032323,69,13,37.49074728,126.98442384,2502442516,"2억 5,900",2만원,"★ 특올수리 예쁜 2룸 
★ 방2, 주방, 화장실1, 넓은 베란다
★ 에어컨2대, 인덕션, 한샘붙박이장 옵션
★ 이수역 4호선, 7호선 더블역세권
★ 방배초, 방배중, 서울고, 상문고, 서문여중고, 세화고/세화여중고 학군 최고
★ 보증보험, 전세대출가
★ 관리비 20,000 세부내역(정액관리비, 3개월평균)
 - 일반공용관리비 20,000원 
  * 인터넷, TV 사용료 미포함
  * 전기료, 수도세, 가스사용료는 세대별 사용량에 따라 부과

★ 서초방배 전문 우리별부동산 02 584 8383

▷ 고객 맞춤 서비스
 원하는 스펙의 물건을 완벽히 검토하여 찾아 드립니다. 
▷ 물건 다량 확보
  매매 전세 월세 매물 다량 확보하고 있습니다. 
▷ 친절상담
  부담 없이 전화 주시면 친절히 상담해 드립니다. 
▷ 성실중개
  우리별부동산은 허위매물이 없습니다. 
▷ 편리한 주차시설
  사무소 앞 전용 주차장 완비
▷ 우리별부동산
  대표 박혜정
  서울시 서초구 서초대로37 
  02 584 8383 
  010 4239 2202"
212032323,69,13,37.49074728,126.98442384,2502503583,"2억 9,000",7만원,"▣ 7호선 내방역 5분거리, 4호선 이수역 8분거리
▣ 2013년 1월 준공
▣ 2룸 + 거실겸 주방(일자형 주방) +1욕실
▣ 대출 및 보증보험 가능
▣ 옵션 : 에어컨 2대, 세탁기,  가스레인지 옵션
▣ 이수역 이용시 광화문 과천 이용 편리
▣ 서리풀터널 이용하여 강남권 진입 수월
▣ 관리비 7만원(정액관리비, 직전월 기준, 인터넷 포함)
▣ 관리비 세부내역은 중개의뢰인이 미제시로 비목별 금액 미표시
▣ 전기, 수도, 가스사용료는 세대별 사용량에 따라 부과

========================================
■ 대신공인중개사사무소는 믿음있게 중개합니다.
■ 대신공인중개사사무소는 신뢰있게 중개합니다.
■ 언제나 전화주세요.
■ 조건에 맞는 매물을 최선을 다해 찾아드립니다.
■ 대신공인중개사사무소 :  02 534 8337  /  010 5078 1349
============================================"
212032323,69,13,37.49074728,126.98442384,2502480421,"2억 6,000",0원,"◈ 매물특징 ◈

◎ 내방역세권, 지층이지만 언덕이라 창문 지상으로 올라온 집
◎ 올리모델링 됨. 하시 입주가능 반전세도 가능.
◎ 주차 불가. 대출가능,(lh등)  반전세 . 1.2억/70, 2.1억/25 도 가능합니다 



※저희는 실매물만을 광고합니다.※



◈ 드리는 말씀 ◈



★ 오랜 경력의 세심하고 친절한 여성전문가입니다.
★ 고객님의 만족을 위해 최선의 노력을 다합니다.
★ 정확한 매물로 혼동을 드리지 않습니다.
★ 언제나 상담가능합니다."
212032323,69,13,37.49074728,126.98442384,2502253147,"2억 9,000",4만원,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 29,000만원/4만원
▷ 교통: 4/7호선 이수역 
▷ 실사용면적: 16평
▷ 구조: 3룸/1욕
▷ 해당층/총층수: 1층/ 3층
▷ 승강기: 없음
▷ 주차: 가능(모닝사이즈 경차만가능)
▷ 입주: 협의입주
▶ 특징: 융자없는 안전한집 보증보험가능
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)"
212032323,69,13,37.49074728,126.98442384,2504223351,"9,000",5만원,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 9천만원/5만원
▷ 교통: 4/7호선 이수역 
▷ 실사용면적: 9평
▷ 구조: 1룸/1욕
▷ 해당층/총층수: 지하층/ 4층
▷ 승강기: 없음
▷ 주차: 가능(2만원)
▷ 입주: 즉시입주 협의입주
▶ 특징: 내부깔끔 주차가능 이수역이용편리
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)"
212032323,69,13,37.49074728,126.98442384,2503873609,"2억 9,000",7만원,"lotte.. 방배동 856-26 
√ 은성하이츠 
√ 사용승인일 2013.01.21

lotte.. 면적 및 구성
√ 전용면적 44.2㎡
√ 방 2 (방 사이즈 비슷) , 욕실 1 
√ 옵션 에어컨 2. 세착기, 가스렌지

lotte.. 입주 2025년 3월 하순 협의 

lotte.. 보증금 29,000만원. 공시가격 28,600만원
√ 대출 / 보증보험가입 가능
√ 관리비 7만원 (인터넷, 케이블티비 포함)

lotte.. 주차 가능"
212032323,69,13,37.49074728,126.98442384,2503845210,"2억 6,000",5만원,
212032323,69,13,37.49074728,126.98442384,2503490541,"2억 7,000",7만원,"입주 가급적 빨르면 좋음
주인이 도배 및 씽크대 교체 해줌"
212032323,69,13,37.49074728,126.98442384,2503742316,"2억 9,000","3만 5,000원","-내방역8분거리에 위치
-보증금 2.9억,, 관리비 35,000원,, 주차가,대출가능합니다."
212032323,69,13,37.49074728,126.98442384,2503752219,"2억 7,000",7만원,"4.7호선이수역,9호선구반포역이용도보15분,인근까페골목.한강공원이용"
212032323,69,13,37.49074728,126.98442384,2503425959,2억,4만원," ★매 물 정 보★

- 위치 : 카페골목 초입 

- 금액 : 2억3천만원 / 관리비 4만원

- 전용 :  약36㎡

- 구조 : 룸2개/욕실

- 층수 :  2.5층 

- 입주 : 협의 입주
------------------------------------------------
◆ 카페골목 초입으로 시세대비 저렴한 투룸 전세

◆ 이외 다수 매물 보유중입니다.

☎ 대표 010-3895-0895 / ☎ 소속공인중개사 010-5113-7301 "
212032323,69,13,37.49074728,126.98442384,2501678414,"1억 3,000",5만원,"♻ 가온부동산은 100% 실제매물만을 광고합니다.
 
================================
   
♻ 매물소개

✅ 주차가능,대출안됨(공용부문위반)
✅ 이수더블역세권,사통팔달
✅ 방배초교 및 서문여중·여고 인접 
✅ 공원 및 편의시설 접근성 🆗

================================

♻ 정직함과 성실함으로 중개에 최선을 다하는 가온부동산입니다.

✅ 부동산전자계약가능 중개사무소
✅ 방문고객님 필요시 인근 픽업서비스가능
✅ TEL 02-594-0610  
✅ H·P 010-2796-9449
✅ https://open.kakao.com/o/sDbY9RIe
✅ https://blog.naver.com/hyuntai78

================================"
212032323,69,13,37.49074728,126.98442384,2502664652,"2억 6,200","14만 2,660원","♣ 방배스카이 주거형 오피스텔 @ 도시형생활주택 ♣  

★ 입주일자 : 2020년 4월 신축 첫 입주, 

◇ 오피스텔 단지특징 ◇

★ 총 세대수 :79세대 1개동 18P ~ 38P형 다양한 평형.
- 오피스텔 : 56세대 (2∼8층) : 35㎡, 38㎡.41㎡. 47㎡
- 도시형 주택 :23세대 (9∼11층) : 23㎡, 24㎡, 25㎡, 29㎡

★ 전 세대 전입신고 ＆ 확정일자, 전세자금대출 가능.

- 주소 : 서울특별시 서초구 방배동 755-7
- 주차 : 총40대

 ◈ 기본옵션사항◈
- 냉장고, 세탁기 ,시스템에에컨, 붙박이장. 일괄소등스위치. 세련된인테리어.
- 경비실 경비원상주와 외부인차단 출입시스템. 

◇ 교통여건 ◇
『9호선 구반포역 도보 7분거리 / 9호선, 4호선(환승역) 동작역 도보 10분거리』
올림픽대로, 이수교차로 인접 서울전역 및 수도권 지역으로의 이동 편리

◇ 교육여건 ◇
『서래초, 계성초, 반포초.중.고, 세화중, 세화고, 세화여고, 서문여중, 서문여고, 상문고, 
서울고』

◇ 편의시설 ◇
신세계 백화점, 뉴코아 아울렛, 센트럴시티
카톨릭대학서울성모병원, 국립중앙도서관, 서래마을 카페거리 
반포한강공원, 서래섬, 반포천 등 이용 가능


■ 중개사 한마디 ■
고객의 꿈을 실현해 드리는 롯데캐슬헤론 공인중개사사무소 입니다!
최선의 물건으로 중개 하겠습니다.
같은 물건도 어느 중개업자와 계약 하는가에 따라 금액이며 계약조건이 달라집니다.
결국, 중개업자가 노력하고 신경 쓰면 좋은 조건에 좋은 물건으로 계약하실 수 있습니다.
내 집을 생각하는 마음으로 고객의 입장에서 최선을 다하겠습니다.
찾아주셔서 감사합니다.

♣ 롯데캐슬헤론 부동산 ♣☎ 02-535-1010 / 010-4733-8878"
212032323,69,13,37.49074728,126.98442384,2501406735,"2억 9,000","3만 5,000원"," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  2층
▣ 승강기 :  무
▣ 주   차 :  가능
▣ 관리비 :  3.5만원
▣ 입   주 : 즉시 또는 협의


- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,69,13,37.49074728,126.98442384,2501224693,"2억 9,000",7만원," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  2층
▣ 승강기 :  무
▣ 주   차 :  가능
▣ 관리비 :  7만원
▣ 입   주 : 협의가능
▣ 기   타 : 대출, 보증보험 가능


- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,69,13,37.49074728,126.98442384,2500829209,"1억 3,000",5만원," 지비오(GBO)부동산은 안전한 거래를 위한 차별화된 정보를 제공합니다.
본 물건은 이수역 8분 거리에 위치한 착한가격의 원룸 전세 매물입니다.

✅가격 : 보증금 1억3천만원/공통관리비 5만원
✅내부구조 : 오픈형원룸
✅내부상태 : 관리상태 양호
✅2012년식. 주차불가
✅위치 : 방배본동 789번지. 방배동카페골목 서측
✅교통 : 4,7호선 총신대입구역 8분(700m), 버스정류장 6분(480m)
✅학군 : 서래초,서문여중고(도보4분),서울고,상문고 등 최고학군
✅편의시설 : 방배동카페골목 풍부한 편의시설. 남성사계시장 750m, 대형마트 130m, 뒷벌어린이공원 140m, 강남성모병원, 신세계백화점 차량15분내
✅권리 : 다세대. 융자 無, 위반 無, 전세대출,보증보험 가능
         개별주택공시가 1억4천2백만원(보증보험가능범위)
✅입주가능여부 : 즉시(협의)
✅기타 : 물건지와 1분거리의 지비오가 추천합니다. 
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
Grab Best Opportunity!
♣ 지비오(집이요)부동산 ♣
✔축적된 데이터, 개발업 경력을 통한 전문성으로
  안전한 거래를 위한 차별화된 정보를 제공합니다. 
✔다양한 네트워크를 통해 최상의 물건을 찾아드립니다.
✔허위매물 등 순간의 목적을 위해 거짓을 말하지 않습니다.
✔어떤 상담에도 정확하고 친절히 응대하는 
  든든한 부동산파트너가 되겠습니다! 

♣ 오시는 길 ♣
 방배동까페골목사거리에서 경문고교 방면 50m
 "
